 -0.885000000000000     
  0.000000E+00 -8.516877-101 -4.327017-101  2.746542-100  7.563043-100  5.615203-100  1.585824E-99  1.706970E-99
  1.152446E-80  1.168694E-80  1.155919E-80  1.173405E-80  1.167680E-80  1.188148E-80  1.171718E-80  1.191462E-80
  1.191977E-80  1.194962E-80  1.210406E-80  1.200239E-80  1.204286E-80  1.207748E-80  1.217847E-80  1.210368E-80
  1.217745E-80  1.219077E-80  1.223543E-80  1.216809E-80  1.218427E-80  1.224418E-80  1.216041E-80  1.223642E-80
  1.218552E-80  1.225131E-80  1.218086E-80  1.210472E-80  1.216896E-80  1.204593E-80  1.192278E-80  1.196978E-80
  1.191007E-80  1.186520E-80  1.185874E-80  1.175603E-80  1.175383E-80  1.166988E-80  1.161859E-80  1.146914E-80
  1.141553E-80  1.136092E-80  1.126297E-80  1.116195E-80  1.106607E-80  1.103335E-80  1.078073E-80  1.076321E-80
  1.068135E-80  1.058892E-80  1.046257E-80  1.027727E-80  1.015271E-80  1.004938E-80  9.937665E-81  9.719149E-81
  9.644626E-81  9.485325E-81  9.313063E-81  9.181166E-81  9.009306E-81  8.944441E-81  8.702977E-81  8.568286E-81
  8.393010E-81  8.299205E-81  8.107331E-81  7.881539E-81  7.767251E-81  7.590215E-81  7.418863E-81  7.196970E-81
  7.093558E-81  6.901334E-81  6.737038E-81  6.496009E-81  6.364073E-81  6.155889E-81  5.977632E-81  5.834537E-81
  5.631762E-81  5.465607E-81  5.300043E-81  5.094582E-81  4.939087E-81  4.770816E-81  4.589760E-81  4.407461E-81
  4.247718E-81  4.053983E-81  3.887562E-81  3.717594E-81  3.569747E-81  3.404928E-81  3.233302E-81  3.051030E-81
 -0.815000000000000     
  0.000000E+00 -1.879660E-83 -3.196014E-83  6.419301E-83  1.348901E-82  1.288735E-82  3.298620E-82  3.541749E-82
  1.337162E-82  6.540437E-82  7.264236E-82  1.281434E-81  1.301575E-81  2.021744E-81  2.699936E-81  2.626542E-81
  4.184617E-81  4.922328E-81  5.821589E-81  6.857437E-81  7.694773E-81  8.785907E-81  1.049712E-80  1.186588E-80
  1.229415E-80  1.434286E-80  1.689181E-80  1.814905E-80  2.088601E-80  2.190673E-80  2.474101E-80  2.623252E-80
  2.920407E-80  3.203571E-80  3.531234E-80  3.693931E-80  4.112580E-80  4.377538E-80  4.785623E-80  5.015630E-80
  5.489971E-80  5.816475E-80  6.115607E-80  6.440940E-80  6.880150E-80  7.631002E-80  7.728459E-80  8.513310E-80
  9.016348E-80  9.562022E-80  9.956104E-80  1.044586E-79  1.100624E-79  1.172507E-79  1.214232E-79  1.263427E-79
  1.335206E-79  1.403662E-79  1.439808E-79  1.526351E-79  1.602609E-79  1.665208E-79  1.746978E-79  1.765748E-79
  1.844197E-79  1.991285E-79  2.006609E-79  2.093540E-79  2.148645E-79  2.283484E-79  2.317963E-79  2.368279E-79
  2.483598E-79  2.529255E-79  2.681611E-79  2.713612E-79  2.810636E-79  2.923817E-79  2.934794E-79  3.065094E-79
  3.149083E-79  3.279821E-79  3.322053E-79  3.421716E-79  3.485621E-79  3.608916E-79  3.729701E-79  3.739441E-79
  3.886254E-79  3.997450E-79  4.069672E-79  4.128712E-79  4.266204E-79  4.350729E-79  4.423627E-79  4.497583E-79
  4.611807E-79  4.735275E-79  4.860939E-79  4.890551E-79  5.007265E-79  5.161643E-79  5.217572E-79  5.316845E-79
  5.285946E-79  5.582584E-79  5.554918E-79  5.690400E-79  5.810762E-79  5.918670E-79  5.970319E-79  6.011505E-79
  6.176137E-79  6.261405E-79  6.381832E-79  6.396749E-79  6.641504E-79  6.734241E-79  6.687200E-79  6.817367E-79
  6.974072E-79  7.079919E-79  7.127500E-79  7.247174E-79  7.309164E-79  7.488286E-79  7.492642E-79  7.590542E-79
  7.673260E-79  7.833950E-79  7.945674E-79  7.930943E-79  8.131017E-79  8.126945E-79  8.279070E-79  8.271795E-79
  8.454395E-79  8.592221E-79  8.590808E-79  8.628010E-79  8.747268E-79  8.907523E-79  9.064430E-79  8.912968E-79
  9.102160E-79  9.247928E-79  9.260814E-79  9.317513E-79  9.400976E-79  9.513147E-79  9.520601E-79  9.550980E-79
  9.677360E-79  9.772479E-79  9.844088E-79  9.790263E-79  9.951814E-79  1.000015E-78  1.000873E-78  1.003609E-78
  1.015675E-78  1.028941E-78  1.016690E-78  1.030759E-78  1.024912E-78  1.041189E-78  1.025425E-78  1.041955E-78
  1.041878E-78  1.042661E-78  1.054914E-78  1.044411E-78  1.046834E-78  1.048035E-78  1.055506E-78  1.047562E-78
  1.052453E-78  1.051843E-78  1.053893E-78  1.047064E-78  1.046368E-78  1.049871E-78  1.041017E-78  1.045670E-78
  1.039441E-78  1.043218E-78  1.035377E-78  1.027048E-78  1.030217E-78  1.018031E-78  1.005599E-78  1.007395E-78
  1.000179E-78  9.945298E-79  9.921746E-79  9.808687E-79  9.785443E-79  9.693493E-79  9.628201E-79  9.480444E-79
  9.414965E-79  9.347207E-79  9.242043E-79  9.136909E-79  9.033004E-79  8.981392E-79  8.749975E-79  8.715631E-79
  8.621139E-79  8.524130E-79  8.395972E-79  8.224153E-79  8.098936E-79  7.991038E-79  7.879111E-79  7.676656E-79
  7.597108E-79  7.447216E-79  7.288379E-79  7.159336E-79  7.002189E-79  6.926898E-79  6.719370E-79  6.589300E-79
  6.429145E-79  6.334584E-79  6.166509E-79  5.969639E-79  5.861926E-79  5.706206E-79  5.554958E-79  5.367145E-79
  5.268967E-79  5.105545E-79  4.962178E-79  4.764704E-79  4.648163E-79  4.477539E-79  4.328823E-79  4.206897E-79
  4.042616E-79  3.905505E-79  3.770653E-79  3.606418E-79  3.479513E-79  3.345189E-79  3.202365E-79  3.059587E-79
  2.934448E-79  2.786015E-79  2.657421E-79  2.526789E-79  2.413705E-79  2.288838E-79  2.161108E-79  2.026768E-79
 -0.805000000000000     
  0.000000E+00 -1.170333E-81 -2.457567E-81  5.105949E-81  8.649364E-81  1.044666E-80  2.318088E-80  2.104604E-80
  1.207124E-80  5.028463E-80  5.353632E-80  9.316273E-80  9.797680E-80  1.475283E-79  1.995463E-79  1.908525E-79
  3.080213E-79  3.647603E-79  4.314844E-79  5.056071E-79  5.694606E-79  6.475369E-79  7.725701E-79  8.663917E-79
  9.034712E-79  1.059506E-78  1.239758E-78  1.334380E-78  1.535198E-78  1.598464E-78  1.814395E-78  1.922905E-78
  2.140406E-78  2.346755E-78  2.576778E-78  2.705723E-78  3.011807E-78  3.209661E-78  3.507283E-78  3.662726E-78
  3.993233E-78  4.246152E-78  4.460648E-78  4.709288E-78  5.018495E-78  5.564518E-78  5.624321E-78  6.198276E-78
  6.562809E-78  6.953768E-78  7.231691E-78  7.588148E-78  8.005188E-78  8.512615E-78  8.807038E-78  9.152152E-78
  9.673394E-78  1.014992E-77  1.041497E-77  1.103374E-77  1.157232E-77  1.203038E-77  1.259758E-77  1.272981E-77
  1.327705E-77  1.432435E-77  1.442691E-77  1.504286E-77  1.540886E-77  1.638697E-77  1.662324E-77  1.696312E-77
  1.777165E-77  1.809026E-77  1.916333E-77  1.939189E-77  2.004655E-77  2.085618E-77  2.088272E-77  2.181416E-77
  2.240795E-77  2.330577E-77  2.357540E-77  2.426724E-77  2.472832E-77  2.555645E-77  2.640659E-77  2.645952E-77
  2.744029E-77  2.821160E-77  2.871652E-77  2.908430E-77  3.003244E-77  3.062598E-77  3.108649E-77  3.157216E-77
  3.237121E-77  3.318856E-77  3.403398E-77  3.425221E-77  3.505907E-77  3.607152E-77  3.644697E-77  3.709304E-77
  3.686640E-77  3.889788E-77  3.868124E-77  3.956216E-77  4.037056E-77  4.111560E-77  4.144075E-77  4.169846E-77
  4.278038E-77  4.336452E-77  4.416852E-77  4.421877E-77  4.589358E-77  4.647448E-77  4.611893E-77  4.698271E-77
  4.805177E-77  4.873635E-77  4.901422E-77  4.982906E-77  5.016559E-77  5.138006E-77  5.135741E-77  5.200364E-77
  5.255117E-77  5.361692E-77  5.429550E-77  5.420238E-77  5.551314E-77  5.547144E-77  5.646573E-77  5.632569E-77
  5.753955E-77  5.844854E-77  5.842655E-77  5.860595E-77  5.938355E-77  6.039757E-77  6.143585E-77  6.036730E-77
  6.155408E-77  6.251717E-77  6.251108E-77  6.286286E-77  6.338231E-77  6.407076E-77  6.405840E-77  6.414025E-77
  6.498286E-77  6.549220E-77  6.593898E-77  6.549615E-77  6.647555E-77  6.676931E-77  6.671092E-77  6.680425E-77
  6.754025E-77  6.833035E-77  6.743330E-77  6.826484E-77  6.780994E-77  6.874584E-77  6.759121E-77  6.860893E-77
  6.855619E-77  6.845791E-77  6.916061E-77  6.832872E-77  6.839216E-77  6.832435E-77  6.870075E-77  6.805935E-77
  6.825473E-77  6.806056E-77  6.805166E-77  6.751629E-77  6.729797E-77  6.738885E-77  6.667559E-77  6.681944E-77
  6.625732E-77  6.634765E-77  6.570244E-77  6.502042E-77  6.503550E-77  6.411889E-77  6.316678E-77  6.310332E-77
  6.247391E-77  6.196356E-77  6.166392E-77  6.074673E-77  6.042964E-77  5.968761E-77  5.910389E-77  5.800775E-77
  5.743436E-77  5.684553E-77  5.601246E-77  5.519549E-77  5.436644E-77  5.386348E-77  5.228089E-77  5.191732E-77
  5.114060E-77  5.038787E-77  4.943282E-77  4.824259E-77  4.731936E-77  4.649932E-77  4.567335E-77  4.428746E-77
  4.367145E-77  4.263085E-77  4.154640E-77  4.062819E-77  3.956567E-77  3.895918E-77  3.764198E-77  3.672866E-77
  3.565817E-77  3.497422E-77  3.389311E-77  3.263877E-77  3.189887E-77  3.090050E-77  2.992766E-77  2.876859E-77
  2.810065E-77  2.708882E-77  2.618366E-77  2.500748E-77  2.426585E-77  2.325441E-77  2.235867E-77  2.161011E-77
  2.064964E-77  1.983652E-77  1.904700E-77  1.810557E-77  1.736442E-77  1.659635E-77  1.579034E-77  1.499258E-77
  1.429341E-77  1.348419E-77  1.277785E-77  1.206573E-77  1.145225E-77  1.078252E-77  1.011072E-77  9.411768E-78
 -0.795000000000000     
  0.000000E+00 -5.361903E-80 -1.457964E-79  3.139266E-79  4.321437E-79  6.571397E-79  1.270143E-78  6.735472E-79
  1.253353E-78  2.777909E-78  3.104359E-78  5.307838E-78  5.836865E-78  8.456332E-78  1.153337E-77  1.095391E-77
  1.779293E-77  2.121496E-77  2.510361E-77  2.910010E-77  3.304238E-77  3.743475E-77  4.451413E-77  4.947830E-77
  5.204275E-77  6.136644E-77  7.124949E-77  7.680794E-77  8.842884E-77  9.138698E-77  1.042567E-76  1.104773E-76
  1.228814E-76  1.346556E-76  1.472635E-76  1.552506E-76  1.726911E-76  1.842882E-76  2.011070E-76  2.093311E-76
  2.273917E-76  2.426697E-76  2.546583E-76  2.695313E-76  2.863872E-76  3.174349E-76  3.201647E-76  3.527399E-76
  3.735881E-76  3.955174E-76  4.106847E-76  4.309237E-76  4.553030E-76  4.831979E-76  4.993502E-76  5.183367E-76
  5.477434E-76  5.736093E-76  5.887428E-76  6.228665E-76  6.528168E-76  6.790381E-76  7.094622E-76  7.167639E-76
  7.463968E-76  8.046215E-76  8.096443E-76  8.443705E-76  8.626759E-76  9.180842E-76  9.305469E-76  9.483268E-76
  9.929084E-76  1.009879E-75  1.068628E-75  1.081315E-75  1.115832E-75  1.160872E-75  1.159771E-75  1.211171E-75
  1.243958E-75  1.291933E-75  1.305279E-75  1.342726E-75  1.368424E-75  1.411508E-75  1.458067E-75  1.460595E-75
  1.511313E-75  1.552508E-75  1.580586E-75  1.598003E-75  1.648741E-75  1.681027E-75  1.703366E-75  1.728049E-75
  1.771851E-75  1.813596E-75  1.857938E-75  1.870376E-75  1.913928E-75  1.965187E-75  1.985009E-75  2.017458E-75
  2.005027E-75  2.112739E-75  2.100390E-75  2.144598E-75  2.186562E-75  2.227307E-75  2.243045E-75  2.255395E-75
  2.310331E-75  2.341743E-75  2.383457E-75  2.383341E-75  2.472445E-75  2.500210E-75  2.480122E-75  2.524770E-75
  2.581572E-75  2.615689E-75  2.627944E-75  2.671892E-75  2.684464E-75  2.748417E-75  2.744466E-75  2.777897E-75
  2.806220E-75  2.860809E-75  2.891987E-75  2.888009E-75  2.954531E-75  2.951154E-75  3.001496E-75  2.989592E-75
  3.051982E-75  3.098520E-75  3.096501E-75  3.101621E-75  3.141169E-75  3.190112E-75  3.243481E-75  3.184748E-75
  3.241205E-75  3.290449E-75  3.285290E-75  3.301421E-75  3.326328E-75  3.358288E-75  3.353528E-75  3.350998E-75
  3.394088E-75  3.412454E-75  3.433445E-75  3.405763E-75  3.450432E-75  3.463490E-75  3.453397E-75  3.452318E-75
  3.485943E-75  3.520569E-75  3.469126E-75  3.505958E-75  3.478212E-75  3.517260E-75  3.451120E-75  3.497863E-75
  3.491679E-75  3.477421E-75  3.506649E-75  3.455260E-75  3.452215E-75  3.439945E-75  3.451711E-75  3.411456E-75
  3.413672E-75  3.394057E-75  3.385062E-75  3.351973E-75  3.330405E-75  3.326636E-75  3.282012E-75  3.279605E-75
  3.241632E-75  3.236677E-75  3.196355E-75  3.153903E-75  3.143327E-75  3.089956E-75  3.033730E-75  3.020040E-75
  2.979201E-75  2.945092E-75  2.921398E-75  2.865446E-75  2.840170E-75  2.795012E-75  2.756953E-75  2.694819E-75
  2.657834E-75  2.620558E-75  2.570979E-75  2.522820E-75  2.473316E-75  2.439517E-75  2.357037E-75  2.331454E-75
  2.284777E-75  2.240954E-75  2.187660E-75  2.124938E-75  2.074053E-75  2.027862E-75  1.982204E-75  1.910832E-75
  1.875548E-75  1.821330E-75  1.765529E-75  1.717158E-75  1.663117E-75  1.628100E-75  1.565098E-75  1.517709E-75
  1.464464E-75  1.428261E-75  1.376274E-75  1.316824E-75  1.279232E-75  1.231761E-75  1.185404E-75  1.132313E-75
  1.099148E-75  1.052733E-75  1.010713E-75  9.588531E-76  9.242848E-76  8.801292E-76  8.405209E-76  8.068660E-76
  7.656385E-76  7.304021E-76  6.966101E-76  6.572511E-76  6.257684E-76  5.937836E-76  5.607113E-76  5.283747E-76
  5.000569E-76  4.681398E-76  4.401170E-76  4.121455E-76  3.881652E-76  3.623362E-76  3.369634E-76  3.108874E-76
 -0.785000000000000     
  0.000000E+00 -1.807599E-78 -6.825028E-78  1.527063E-77  1.750300E-77  3.268150E-77  5.593715E-77  3.957572E-77
  6.787357E-77  1.226116E-76  1.456947E-76  2.437185E-76  2.818617E-76  3.910415E-76  5.354012E-76  5.108711E-76
  8.281097E-76  9.930642E-76  1.176013E-75  1.342450E-75  1.542446E-75  1.741828E-75  2.061380E-75  2.271415E-75
  2.412344E-75  2.859944E-75  3.292448E-75  3.553087E-75  4.098197E-75  4.205687E-75  4.819459E-75  5.109717E-75
  5.674910E-75  6.214065E-75  6.770927E-75  7.165643E-75  7.960512E-75  8.505786E-75  9.261443E-75  9.615732E-75
  1.041401E-74  1.114926E-74  1.168502E-74  1.239819E-74  1.313000E-74  1.454714E-74  1.463977E-74  1.610847E-74
  1.707599E-74  1.806731E-74  1.872441E-74  1.964305E-74  2.078662E-74  2.201624E-74  2.272421E-74  2.356661E-74
  2.488831E-74  2.601686E-74  2.670539E-74  2.818999E-74  2.954030E-74  3.074147E-74  3.203645E-74  3.236377E-74
  3.364341E-74  3.623673E-74  3.641359E-74  3.801463E-74  3.871770E-74  4.122627E-74  4.174201E-74  4.248290E-74
  4.447121E-74  4.517638E-74  4.774301E-74  4.829957E-74  4.976578E-74  5.175997E-74  5.162292E-74  5.386350E-74
  5.530895E-74  5.736072E-74  5.789115E-74  5.951069E-74  6.063920E-74  6.242422E-74  6.446076E-74  6.457744E-74
  6.666195E-74  6.839723E-74  6.967274E-74  7.031837E-74  7.247648E-74  7.386206E-74  7.472240E-74  7.571995E-74
  7.764698E-74  7.933687E-74  8.120421E-74  8.175587E-74  8.363683E-74  8.569931E-74  8.654062E-74  8.783366E-74
  8.731098E-74  9.184594E-74  9.131650E-74  9.308255E-74  9.480416E-74  9.661265E-74  9.721558E-74  9.767760E-74
  9.989252E-74  1.012483E-73  1.029749E-73  1.028491E-73  1.066283E-73  1.076649E-73  1.067944E-73  1.086401E-73
  1.110484E-73  1.123910E-73  1.128092E-73  1.147311E-73  1.150206E-73  1.176991E-73  1.174155E-73  1.188101E-73
  1.199755E-73  1.221870E-73  1.232902E-73  1.231851E-73  1.258649E-73  1.256428E-73  1.276646E-73  1.269982E-73
  1.295371E-73  1.314264E-73  1.312863E-73  1.313005E-73  1.329042E-73  1.347436E-73  1.369142E-73  1.343292E-73
  1.364058E-73  1.383929E-73  1.379860E-73  1.385187E-73  1.394483E-73  1.405860E-73  1.401703E-73  1.397779E-73
  1.414872E-73  1.418511E-73  1.425931E-73  1.412287E-73  1.427752E-73  1.431866E-73  1.424298E-73  1.420763E-73
  1.432282E-73  1.443252E-73  1.419628E-73  1.431937E-73  1.418308E-73  1.429804E-73  1.399516E-73  1.415559E-73
  1.410967E-73  1.400769E-73  1.409307E-73  1.384134E-73  1.379706E-73  1.370648E-73  1.371675E-73  1.351663E-73
  1.348868E-73  1.336288E-73  1.328673E-73  1.312284E-73  1.298749E-73  1.293328E-73  1.271275E-73  1.265873E-73
  1.246264E-73  1.239811E-73  1.220185E-73  1.199722E-73  1.190409E-73  1.165916E-73  1.139896E-73  1.129849E-73
  1.109609E-73  1.092291E-73  1.079069E-73  1.052879E-73  1.038921E-73  1.017742E-73  9.990768E-74  9.717112E-74
  9.536966E-74  9.359440E-74  9.133704E-74  8.915053E-74  8.689934E-74  8.524272E-74  8.190839E-74  8.061516E-74
  7.851397E-74  7.656993E-74  7.430213E-74  7.174939E-74  6.961435E-74  6.765042E-74  6.572928E-74  6.291976E-74
  6.139737E-74  5.924414E-74  5.704773E-74  5.512791E-74  5.303069E-74  5.154311E-74  4.923481E-74  4.738975E-74
  4.538927E-74  4.396102E-74  4.206448E-74  3.993678E-74  3.850542E-74  3.680637E-74  3.514687E-74  3.331561E-74
  3.209413E-74  3.049456E-74  2.904018E-74  2.732316E-74  2.612619E-74  2.468557E-74  2.338203E-74  2.225913E-74
  2.094214E-74  1.981110E-74  1.873935E-74  1.752283E-74  1.653717E-74  1.555438E-74  1.455514E-74  1.359156E-74
  1.274951E-74  1.182689E-74  1.101391E-74  1.021247E-74  9.528788E-75  8.803987E-75  8.107381E-75  7.401588E-75
 -0.775000000000000     
  0.000000E+00 -4.339516E-77 -2.569247E-76  6.007826E-76  5.933627E-76  1.310514E-75  1.722437E-75  1.444993E-75
  2.743583E-75  4.515293E-75  5.658272E-75  9.239000E-75  1.124240E-74  1.492235E-74  2.043275E-74  1.979616E-74
  3.174822E-74  3.820555E-74  4.532482E-74  5.080980E-74  5.920000E-74  6.666963E-74  7.847257E-74  8.584116E-74
  9.201672E-74  1.096389E-73  1.251711E-73  1.351091E-73  1.562905E-73  1.594263E-73  1.833212E-73  1.946455E-73
  2.156756E-73  2.359242E-73  2.562827E-73  2.721392E-73  3.018004E-73  3.227397E-73  3.503855E-73  3.632647E-73
  3.925550E-73  4.213047E-73  4.408814E-73  4.688599E-73  4.948536E-73  5.479584E-73  5.501864E-73  6.039201E-73
  6.411355E-73  6.781911E-73  7.013414E-73  7.353307E-73  7.792026E-73  8.238081E-73  8.492315E-73  8.800907E-73
  9.285050E-73  9.692167E-73  9.946787E-73  1.046722E-72  1.097208E-72  1.142165E-72  1.186943E-72  1.199220E-72
  1.244418E-72  1.339030E-72  1.343126E-72  1.404691E-72  1.425774E-72  1.518378E-72  1.535414E-72  1.560674E-72
  1.634093E-72  1.657403E-72  1.749009E-72  1.768615E-72  1.820102E-72  1.891872E-72  1.885000E-72  1.963893E-72
  2.015664E-72  2.087745E-72  2.105232E-72  2.162368E-72  2.202218E-72  2.262612E-72  2.335464E-72  2.340586E-72
  2.410355E-72  2.469303E-72  2.517585E-72  2.536910E-72  2.611459E-72  2.659118E-72  2.686401E-72  2.719283E-72
  2.788676E-72  2.844322E-72  2.909161E-72  2.928329E-72  2.994743E-72  3.062586E-72  3.091820E-72  3.133684E-72
  3.116446E-72  3.271663E-72  3.254100E-72  3.312045E-72  3.368989E-72  3.435330E-72  3.454143E-72  3.467904E-72
  3.540548E-72  3.588503E-72  3.646884E-72  3.638136E-72  3.768802E-72  3.799747E-72  3.770037E-72  3.832533E-72
  3.915785E-72  3.958402E-72  3.969725E-72  4.038911E-72  4.040378E-72  4.131439E-72  4.117590E-72  4.165513E-72
  4.204245E-72  4.276673E-72  4.306884E-72  4.305944E-72  4.393535E-72  4.381676E-72  4.447299E-72  4.419895E-72
  4.503444E-72  4.565163E-72  4.557423E-72  4.550377E-72  4.603096E-72  4.657689E-72  4.728418E-72  4.634941E-72
  4.694898E-72  4.758874E-72  4.739049E-72  4.750250E-72  4.777061E-72  4.808026E-72  4.784681E-72  4.761820E-72
  4.814533E-72  4.811489E-72  4.830581E-72  4.775724E-72  4.815961E-72  4.823730E-72  4.785108E-72  4.760321E-72
  4.789059E-72  4.811809E-72  4.723275E-72  4.753602E-72  4.698488E-72  4.719252E-72  4.606172E-72  4.646334E-72
  4.621274E-72  4.570905E-72  4.585758E-72  4.486392E-72  4.458973E-72  4.414106E-72  4.402511E-72  4.322463E-72
  4.299265E-72  4.240706E-72  4.200960E-72  4.135078E-72  4.073483E-72  4.041410E-72  3.954087E-72  3.920750E-72
  3.841745E-72  3.804371E-72  3.728386E-72  3.650560E-72  3.602845E-72  3.512865E-72  3.417040E-72  3.369323E-72
  3.291014E-72  3.222723E-72  3.167565E-72  3.071736E-72  3.014595E-72  2.936618E-72  2.866050E-72  2.770994E-72
  2.703310E-72  2.638068E-72  2.558102E-72  2.480580E-72  2.401307E-72  2.339944E-72  2.233816E-72  2.184837E-72
  2.112478E-72  2.045800E-72  1.971004E-72  1.889749E-72  1.820440E-72  1.756331E-72  1.693914E-72  1.608198E-72
  1.557927E-72  1.491850E-72  1.424899E-72  1.366563E-72  1.303723E-72  1.256241E-72  1.190621E-72  1.135959E-72
  1.078444E-72  1.035782E-72  9.826663E-73  9.244382E-73  8.831275E-73  8.367803E-73  7.916223E-73  7.434997E-73
  7.096680E-73  6.677989E-73  6.298295E-73  5.866739E-73  5.555239E-73  5.199910E-73  4.877106E-73  4.596130E-73
  4.279789E-73  4.008013E-73  3.753476E-73  3.472590E-73  3.242799E-73  3.017795E-73  2.793376E-73  2.580186E-73
  2.394632E-73  2.197290E-73  2.023259E-73  1.854249E-73  1.710846E-73  1.561614E-73  1.421382E-73  1.281670E-73
 -0.765000000000000     
  0.000000E+00 -6.344030E-76 -7.893569E-75  1.949689E-74  1.717484E-74  4.325560E-74  3.414120E-74  5.610068E-74
  9.091778E-74  1.425796E-73  1.851030E-73  2.949476E-73  3.759733E-73  4.790005E-73  6.539090E-73  6.479958E-73
  1.021328E-72  1.229552E-72  1.463423E-72  1.609707E-72  1.902479E-72  2.138103E-72  2.503102E-72  2.724748E-72
  2.943094E-72  3.522286E-72  3.992142E-72  4.305144E-72  4.998158E-72  5.074374E-72  5.847587E-72  6.224306E-72
  6.875227E-72  7.511554E-72  8.140377E-72  8.667339E-72  9.592165E-72  1.025956E-71  1.110130E-71  1.150714E-71
  1.241746E-71  1.334761E-71  1.394408E-71  1.485753E-71  1.563227E-71  1.729688E-71  1.732633E-71  1.895305E-71
  2.015773E-71  2.132766E-71  2.200635E-71  2.304674E-71  2.444806E-71  2.580829E-71  2.657373E-71  2.752504E-71
  2.899939E-71  3.024452E-71  3.102228E-71  3.252243E-71  3.411299E-71  3.551399E-71  3.679896E-71  3.719228E-71
  3.852922E-71  4.141040E-71  4.144363E-71  4.344344E-71  4.394329E-71  4.677957E-71  4.723697E-71  4.795944E-71
  5.024497E-71  5.086813E-71  5.359504E-71  5.415743E-71  5.568269E-71  5.782283E-71  5.760042E-71  5.989507E-71
  6.142159E-71  6.355045E-71  6.404025E-71  6.571337E-71  6.686992E-71  6.857593E-71  7.075062E-71  7.094819E-71
  7.289371E-71  7.454190E-71  7.608480E-71  7.656738E-71  7.870026E-71  8.003275E-71  8.077320E-71  8.167687E-71
